Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,,,
A23137,11352454163523414,12/30/20,20005451,O,3,A23137,22.2,24.43,3.33,11.64,9.46,9.46,,,
A23138,11100267237030622,12/30/20,20035539,L,1,A23138,20.9,18.9,3.14,11.01,4.75,4.75,,,
A23139,11423282453503404,12/30/20,20035541,L,1,A23139,20.9,18.9,3.14,11.01,4.75,4.75,,,
A23140,11328005555175463,12/30/20,20005452,Q,1,A23140,33.94,28.56,5.09,17.09,8.3,6.38,,,
A23141,11326460295947409,12/30/20,20005452,Q,1,A23141,33.94,28.56,5.09,17.09,8.3,6.38,,,
A23142,11248629088019445,12/30/20,20035540,L,1,A23142,35.69,36.1,5.35,26,4.75,4.75,,,
A23143,11332486577972236,12/30/20,20005465,P,1,A23143,8.98,12.38,1.35,2.05,8.98,8.98,,,
A23144,11231032805531454,12/30/20,20005452,Q,3,A23144,9.22,13.86,1.57,5.91,8.51,6.38,,,
A23145,11201770818341011,12/30/20,20035542,L,1,A23145,20.72,21.14,3.11,11.04,6.99,6.99,,,
A23146,11107013749349864,12/30/20,20005452,Q,3,A23146,21.18,13.08,3.18,3.36,8.98,6.54,,,
A23147,11438949726213859,12/30/20,20035543,L,12,A23147,66.48,67.48,9.97,50.52,6.99,6.99,,,
A23148,11186285722997060,12/30/20,4386-11-,G,1,A23148,278.59,285.17,16.72,255.46,12.99,12.99,,,
A23149,11490644360030667,12/30/20,20035544,D,1,A23149,48.35,99.32,5.8,35,58.52,58.52,,,
A23150,11381037820942668,12/30/20,20005453,O,1,A23150,8.21,13.04,1.23,2.83,8.98,8.98,,,
A23151,11168436666844224,12/30/20,20005453,Q,1,A23151,33.94,28.56,5.09,17.09,8.81,6.38,,,
A23152,11127762669510638,12/30/20,20035547,L,1,A23152,43.84,44.73,6.58,31.16,6.99,6.99,,,
A23153,11192880698205857,12/30/20,20005453,N,1,A23153,21.95,71.96,2.67,10.77,58.52,58.52,,,
A23154,11384819524473066,12/30/20,20005453,Q,1,A23154,33.94,28.56,5.09,17.09,8.51,6.38,,,
A23155,11444526326337831,12/30/20,20035548,L,150,A23155,31.8,29.57,4.77,15.3,9.5,9.5,,,
A23156,11190051319381016,12/30/20,4415-11-,G,1,A23156,187.51,191.26,15,166.76,9.5,9.5,,,
A23157,11273089310017062,12/30/20,20005453,Q,1,A23157,33.94,28.56,5.09,17.09,8.51,6.38,,,
A23158,11173783000132269,12/30/20,20035550,D,3,A23158,14.03,64.31,2.1,3.69,58.52,58.52,,,
A23159,11392237469790603,12/30/20,20035551,D,1,A23159,14.9,65.13,2.24,4.37,58.52,58.52,,,
A23160,11372016243939409,12/30/20,20005454,Q,2,A23160,15.96,11.41,1.28,3.44,8.98,6.69,,,
A23161,11323971489239427,12/30/20,20035552,I,1,A23161,119.36,112.86,9.55,88.49,10.74,12.82,,,
A23162,11133898402969863,12/30/20,20035555,C,1,A23162,131.65,128.91,19.75,92.71,16.45,16.45,,,
A23163,11110241294698632,12/30/20,20005454,Q,1,A23163,33.94,28.87,5.09,17.09,8.98,6.69,,,
A23164,11245458075601838,12/30/20,20035556,L,8,A23164,114.24,93.27,17.12,66.16,9.99,9.99,,,
A23165,11422101085714635,12/30/20,20005455,O,1,A23165,8.58,15.06,0.69,5.39,8.98,8.98,,,
A23166,11453102572602600,12/30/20,20035557,L,2,A23166,38.39,35.15,5.76,22.4,6.99,6.99,,,
A23167,11344947922752236,12/30/20,20035553,K,1,A23167,1022.73,1003.49,61.36,930.63,11.5,11.5,,,
A23168,11152125160652249,12/30/20,20035554,J,10,A23168,28.36,25.14,4.25,12,8.89,8.89,,,
A23169,11362762592746629,12/30/20,20005455,Q,3,A23169,15.45,23.01,2.32,14.31,7.77,6.38,,,
A23170,11348217773297017,12/30/20,20035558,L,1,A23170,19.53,18.96,2.93,9.04,6.99,6.99,,,
A23171,11489379126833059,12/30/20,20035569,L,1,A23171,9.97,10.52,0.8,4.97,4.75,4.75,,,
A23172,11341175884226617,12/30/20,20005455,Q,1,A23172,33.94,28.56,5.09,17.09,8.98,6.38,,,
A23173,11407316677957027,12/30/20,20005455,P,2,A23173,11.06,15.16,1.66,4.52,8.98,8.98,,,
A23174,11346400068467428,12/30/20,20005455,Q,1,A23174,94.89,67.34,14.42,46.54,8.98,6.38,,,
A23175,11197129630992250,12/30/20,20035559,L,1,A23175,13.13,13.15,1.97,5.43,5.75,5.75,,,
A23176,11336497370777032,12/30/20,20005455,N,1,A23176,21.95,71.92,2.63,10.77,58.52,58.52,,,
A23177,11260443514504227,12/30/20,20005456,Q,12,A23177,33.98,47.24,5.1,27.96,8.98,14.18,,,
A23178,11256857608449826,12/30/20,20035570,L,6,A23178,44.1,40.57,6.62,26.45,7.5,7.5,,,
A23179,11369416425808213,12/30/20,20005457,Q,1,A23179,33.94,28.56,5.09,17.09,8.3,6.38,,,
A23180,11154174963523453,12/30/20,20035565,J,1,A23180,443.24,377.69,66.49,302.22,8.98,8.98,,,
A23181,11384752518343420,12/30/20,20035571,L,6,A23181,39.82,36.67,5.97,20.71,9.99,9.99,,,
A23182,11233261606874638,12/30/20,20005457,Q,1,A23182,33.94,28.87,5.09,17.09,8.98,6.69,,,
A23183,11124225635814613,12/30/20,20005457,Q,2,A23183,11.82,15.88,0.95,6.42,8.51,8.51,,,
A23184,11171245001140262,12/30/20,20005456,O,1,A23184,8.91,14.49,1.34,4.17,8.98,8.98,,,
A23185,11361028005132214,12/30/20,20005457,O,1,A23185,8.58,15.06,0.69,5.39,8.98,8.98,,,
A23186,11253865725448240,12/30/20,20035566,J,1,A23186,30.71,35.32,4.61,20.7,10.01,10.01,,,
A23187,11419348863641058,12/30/20,20005456,Q,1,A23187,94.89,67.15,14.23,46.54,8.98,6.38,,,
A23188,11152393677619463,12/30/20,20005456,O,1,A23188,9.52,15.47,1.43,5.06,8.98,8.98,,,
A23189,11433018645257037,12/30/20,20035567,M,1,A23189,12.01,9.11,1.8,1.56,5.75,5.75,,,
A23190,11447383773163406,12/30/20,20005456,Q,1,A23190,7.67,13.46,1.15,5.93,8.98,6.38,,,
A23191,11308545510796239,12/30/20,20035568,M,3,A23191,39.51,25.69,5.93,14.01,5.75,5.75,,,
A23192,11424203005308251,12/30/20,20035572,L,1,A23192,13.53,12.96,1.08,7.13,4.75,4.75,,,
A23193,11197849414753804,12/30/20,20035576,I,1,A23193,20.87,20.22,3.13,11.29,3.55,3.8,,,
A23194,11129880637583462,12/30/20,20035573,L,12,A23194,21.31,21.1,3.2,10.91,6.99,6.99,,,
A23195,11444910583950608,12/30/20,20005457,Q,3,A23195,21.18,15.56,3.18,3.36,8.98,9.02,,,
A23196,11373265647947458,12/30/20,20005458,Q,1,A23196,22.84,19.93,3.43,10.12,7.77,6.38,,,
A23197,11394316003097828,12/30/20,20035574,L,1,A23197,23.64,18.46,3.55,7.92,6.99,6.99,,,
A23198,11378117874081029,12/30/20,20005523,Q,6,A23198,39.12,23.32,5.87,1.26,8.98,16.19,,,
A23199,11476278837051409,12/30/20,20005458,O,1,A23199,10.29,13.97,1.54,3.45,8.98,8.98,,,
A23200,11477811849452245,12/30/20,20005458,Q,6,A23200,10.41,15.19,0.83,7.98,8.98,6.38,,,
A23201,11108473243590606,12/30/20,20005458,Q,1,A23201,11.57,14.53,1.74,6.41,8.3,6.38,,,
A23202,11354900918955443,12/30/20,20005458,Q,1,A23202,25.52,24.4,3.83,11.59,8.98,8.98,,,
A23203,11449094858240247,12/30/20,20005458,Q,1,A23203,33.94,30.45,5.09,17.09,8.98,8.27,,,
A23204,11454730877064203,12/30/20,20005458,Q,12,A23204,25.2,64.32,3.78,19.65,10.79,40.89,,,
A23205,11217483163495436,12/30/20,20005458,O,2,A23205,20.92,19.02,3.14,6.9,8.98,8.98,,,
A23206,11328709394564224,12/30/20,20035575,L,1,A23206,20.9,18.9,3.14,11.01,4.75,4.75,,,
A23207,11142538183898633,12/30/20,20005459,Q,8,A23207,24.91,22.6,3.74,12.48,8.98,6.38,,,
A23208,11295388010092231,12/30/20,20035577,L,1,A23208,10,9.1,0.8,3.55,4.75,4.75,,,
A23209,11347721437562619,12/30/20,20035578,L,1,A23209,14.94,9.72,1.2,3.77,4.75,4.75,,,
A23210,11237239251961864,12/30/20,20005459,Q,1,A23210,7.69,18.02,0.62,11.02,8.38,6.38,,,
A23211,11270204742228211,12/30/20,20035579,L,1,A23211,25.25,22.85,3.79,12.07,6.99,6.99,,,
A23212,11264622244385000,12/30/20,20005459,N,3,A23212,39.51,19.94,5.93,14.01,0,0,,,
A23213,11158182033789029,12/30/20,20005459,N,1,A23213,34.63,24.29,5.19,19.1,0,0,,,
A23214,11174590630171454,12/30/20,21005631,Q,1,A23214,13.46,14.05,2.02,4.07,8.98,7.96,,,
A23215,11362903135742656,12/30/20,20005459,Q,3,A23215,21.18,14.77,3.18,3.36,8.98,8.23,,,
A23216,11179006872978642,12/30/20,20035580,L,1,A23216,9.97,9.76,0.8,4.21,4.75,4.75,,,
A23217,11406410226743463,12/30/20,20005459,Q,3,A23217,11.41,18.5,0.91,4.92,8.98,12.67,,,
A23218,11406130906193866,12/30/20,20005459,Q,1,A23218,33.94,28.56,5.09,17.09,8.3,6.38,,,
A23219,11249623641550619,12/30/20,20005460,Q,1,A23219,16.84,14.9,2.53,5.53,8.98,6.84,,,
A23220,11126929838462611,12/30/20,20005460,Q,1,A23220,33.94,28.87,5.09,17.09,8.98,6.69,,,
A23221,11318818245165827,12/30/20,20005460,Q,2,A23221,20.61,38.25,3.09,28.78,8.14,6.38,,,
A23222,11226964390254636,12/30/20,20005460,Q,1,A23222,169.99,200.89,13.6,179.2,8.98,8.09,,,
A23223,11241857708637806,12/30/20,20005460,Q,6,A23223,21.14,41.49,3.17,27.54,10.63,10.78,,,
A23224,11468009351952259,12/30/20,20005460,Q,12,A23224,13.87,42.26,2.08,30,10.08,10.18,,,
A23225,11137020768720269,12/30/20,20035581,H,2,A23225,26.81,24.93,4.02,12.42,6.99,6.99,,,
A23226,11346870986644267,12/30/20,20005460,O,2,A23226,21.62,19.88,3.24,7.66,8.98,8.98,,,
A23227,11495918169185026,12/30/20,20005461,Q,4,A23227,42.54,29.95,6.38,17.04,8.98,6.53,,,
A23228,11106711144021038,12/30/20,20035582,L,3,A23228,23.18,22.27,3.48,14.04,4.75,4.75,,,
A23229,11457487631741036,12/30/20,21036513,K,1,A23229,257,246.2,20.56,211.65,13.99,13.99,,,
A23230,11453143199074635,12/30/20,20005461,Q,1,A23230,94.54,67.1,14.18,46.54,8.98,6.38,,,
A23231,11251877754005827,12/30/20,20005461,O,1,A23231,6.95,11.68,1.05,1.65,8.98,8.98,,,
A23232,11476465297549004,12/30/20,20005461,Q,12,A23232,44.51,33.53,6.68,20.16,9.3,6.69,,,
A23233,11156682842276209,12/30/20,20005461,Q,1,A23233,21.99,19.65,3.3,9.97,7.77,6.38,,,
A23234,11174771693929822,12/30/20,20005461,Q,1,A23234,10.54,12.2,1.58,4.24,8.98,6.38,,,
A23235,11183191881953061,12/30/20,20035583,L,2,A23235,31.26,26.97,4.68,15.3,6.99,6.99,,,
A23236,11301223921299404,12/30/20,20005462,Q,2,A23236,23.98,25.06,3.6,15.08,8.98,6.38,,,
A23237,11212426060440234,12/30/20,20035584,L,12,A23237,56.06,50.11,8.4,33.72,7.99,7.99,,,
A23238,11192198929864211,12/30/20,20005462,N,2,A23238,43.1,16.61,6.55,10.06,0,0,,,
A23239,11111510043663465,12/30/20,20005462,N,1,A23239,21.55,8.3,3.27,5.03,0,0,,,
A23240,11189675311342668,12/30/20,20035586,L,1,A23240,20.9,18.9,3.14,11.01,4.75,4.75,,,
A23241,11269993967160224,12/30/20,20035585,I,1,A23241,158.75,152.7,12.7,124.99,10.52,13.01,,,
A23242,11419243013387410,12/30/20,20035587,L,6,A23242,33.33,32.25,5,12.75,14.5,14.5,,,
A23243,11357957744641008,12/30/20,20005463,O,1,A23243,54.98,42.87,8.25,25.64,8.98,8.98,,,
A23244,11434408531998633,12/30/20,20005463,Q,1,A23244,22.7,23.75,3.41,12.11,8.98,8.23,,,
A23245,11138972121194628,12/30/20,20005462,N,3,A23245,39.51,19.94,5.93,14.01,0,0,,,
A23246,11394100875017846,12/30/20,20035589,L,1,A23246,25.25,19.61,3.79,12.07,3.75,3.75,,,
A23247,11394100875017846,12/30/20,20035589,L,1,A23247,18.33,15.44,2.75,8.94,3.75,3.75,,,
A23248,11343190635841063,12/30/20,20035588,L,1,A23248,18.75,18.9,2.81,10.34,5.75,5.75,,,
A23249,11343247274845805,12/30/20,20005462,Q,1,A23249,10.59,13.12,1.59,5.15,8.98,6.38,,,
A23250,11377956177963424,12/30/20,20005462,N,1,A23250,79.69,57.55,11.95,45.6,0,0,,,
A23251,11139676856060264,12/30/20,20035590,L,1,A23251,10,9.1,0.8,3.55,4.75,4.75,,,
A23252,11313178309476240,12/30/20,20005462,Q,6,A23252,45.06,85.1,6.76,57.36,9.46,20.98,,,
A23253,11236496124356243,12/30/20,20005463,O,2,A23253,16.17,20.49,2.43,9.08,8.98,8.98,,,
A23254,11159340785117825,12/30/20,20005463,Q,1,A23254,24.97,104.87,3.75,94.74,8.98,6.38,,,
A23255,11107065903170637,12/30/20,20005464,Q,1,A23255,94.89,67.34,14.42,46.54,8.98,6.38,,,
A23256,11358119307456200,12/30/20,20035591,L,150,A23256,31.8,29.57,4.77,15.3,9.5,9.5,,,
A23257,11176022127038619,12/30/20,20035592,L,150,A23257,31.8,29.57,4.77,15.3,9.5,9.5,,,
A23258,11302026789813825,12/30/20,20005464,Q,1,A23258,10.79,12.26,1.64,4.24,8.98,6.38,,,
A23259,11392024623510655,12/30/20,20005463,Q,6,A23259,18.7,24.86,2.81,15.48,8.3,6.57,,,
A23260,11195819336532208,12/30/20,20035593,L,6,A23260,27.07,24.62,4.06,13.57,6.99,6.99,,,
A23261,11187808385305825,12/30/20,20005464,Q,1,A23261,18.68,17.34,2.8,8.16,8.98,6.38,,,
A23262,11139347779704256,12/30/20,20035594,L,6,A23262,24.12,25.25,3.62,12.88,8.75,8.75,,,
A23263,11157343973131403,12/30/20,20035595,L,2,A23263,31.73,31.55,4.76,19.8,6.99,6.99,,,
A23264,11198303856705067,12/30/20,20005464,Q,1,A23264,169.99,200.76,13.6,179.2,8.38,7.96,,,
A23265,11362215865826654,12/30/20,20035596,L,36,A23265,63.63,50.26,9.54,32.73,7.99,7.99,,,
A23266,11367701524561847,12/30/20,20005464,O,1,A23266,10.29,13.97,1.54,3.45,8.98,8.98,,,
A23267,11418639969129805,12/30/20,20035597,L,1,A23267,47.32,46.83,7.1,32.74,6.99,6.99,,,
A23268,11253528861506664,12/30/20,20035598,L,6,A23268,89.94,83.39,13.5,61.14,8.75,8.75,,,
A23269,11306270753400265,12/30/20,20005466,Q,3,A23269,48.66,234.71,7.29,221.04,8.98,6.38,,,
A23270,11198731731085802,12/30/20,20035603,I,1,A23270,14.61,14.25,1.17,7.99,3.24,3.09,,,
A23271,11216654023441859,12/30/20,20005465,Q,6,A23271,9.79,13.45,0.78,4.44,8.98,8.23,,,
A23272,11316545959616205,12/30/20,20005465,Q,1,A23272,94.54,67.56,14.18,46.54,8.98,6.84,,,
A23273,11191027610907464,12/30/20,20005466,Q,1,A23273,94.89,69,14.23,46.54,8.93,8.23,,,
A23274,11434537090801846,12/30/20,20035599,L,3,A23274,18.05,18.14,2.71,10.68,4.75,4.75,,,
A23275,11365538518013856,12/30/20,20005465,Q,1,A23275,94.54,69.1,14.18,46.54,8.98,8.38,,,
A23276,11317470023528210,12/30/20,20005465,Q,3,A23276,9.25,11.68,0.74,4.56,8.14,6.38,,,
A23277,11138276760789807,12/30/20,20035601,L,1,A23277,23.64,18.46,3.55,7.92,6.99,6.99,,,
A23278,11186734404529042,12/30/20,20035600,L,12,A23278,36.09,31.35,5.41,17.19,8.75,8.75,,,
A23279,11296641901530642,12/30/20,20035602,L,1,A23279,20.11,20.52,3.02,12.75,4.75,4.75,,,
A23280,11285950844881848,12/30/20,20005465,Q,1,A23280,33.94,28.56,5.09,17.09,8.51,6.38,,,
A23281,11135192538902640,12/30/20,20005466,O,1,A23281,22.43,21.9,3.36,8.81,9.73,9.73,,,
A23282,11484545175716258,12/30/20,20005466,Q,1,A23282,94.89,67.15,14.23,46.54,8.98,6.38,,,
A23283,11381005160923405,12/30/20,20005467,Q,1,A23283,33.94,28.56,5.09,17.09,8.51,6.38,,,
A23284,11343681244450616,12/30/20,20005467,Q,6,A23284,31.67,18432.06,4.75,18414,8.98,13.31,,,
A23285,11337561771049069,12/30/20,4647-11-,G,1,A23285,160.55,163.76,12.84,145.91,5.01,5.01,,,
A23286,11343310050119434,12/30/20,20035606,L,1,A23286,14.94,9.72,1.2,3.77,4.75,4.75,,,
A23287,11300366881056274,12/30/20,20035605,D,1,A23287,35.02,83.3,5.25,19.53,58.52,58.52,,,
A23288,11276013412795455,12/30/20,20035607,L,1,A23288,20.9,18.9,3.14,11.01,4.75,4.75,,,
A23289,11384394177254661,12/30/20,20005467,Q,1,A23289,33.94,28.56,5.09,17.09,8.3,6.38,,,
A23290,11205864768549854,12/30/20,20005466,O,1,A23290,13.87,23.2,2.08,12.14,8.98,8.98,,,
A23291,11153280393498648,12/30/20,20005467,Q,1,A23291,6.88,10.45,0.55,3.52,8.98,6.38,,,
A23292,11366357976381058,12/30/20,20005467,Q,4,A23292,29.82,19.64,2.38,10.88,8.98,6.38,,,
A23293,11436108274161063,12/30/20,20035608,L,1,A23293,15.63,15.74,2.34,7.65,5.75,5.75,,,
A23294,11172665960065048,12/30/20,20005468,Q,5,A23294,24.83,22.75,3.72,10.8,8.98,8.23,,,
A23295,11129114288981061,12/30/20,20035609,L,1,A23295,20.86,19.92,3.13,9.8,6.99,6.99,,,
A23296,11142079522729843,12/30/20,20005467,Q,24,A23296,88.02,132.86,13.2,78.24,9.17,41.42,,,
A23297,11359236184473839,12/30/20,20035611,L,4,A23297,26.77,26.61,4.02,16.84,5.75,5.75,,,
A23298,11104397580155403,12/30/20,20005468,P,1,A23298,10.72,14.96,1.61,4.37,8.98,8.98,,,
A23299,11463455079457838,12/30/20,20035610,L,1,A23299,22.65,22.29,3.4,11.9,6.99,6.99,,,
A23300,11191994869993856,12/30/20,20005468,Q,2,A23300,23.05,18.36,3.46,8.52,8.98,6.38,,,
A23301,11248040521786617,12/30/20,20035612,L,6,A23301,32.64,29.77,4.9,17.37,7.5,7.5,,,
A23302,11247202618345845,12/30/20,20005468,Q,3,A23302,19.36,18.52,2.9,9.24,8.98,6.38,,,
A23303,11163539544213846,12/30/20,20035615,L,48,A23303,101.02,98.38,15.16,52.22,31,31,,,
A23304,11423623981747413,12/30/20,20035613,L,6,A23304,43.23,42.29,5.19,27.6,9.5,9.5,,,
A23305,11149718910805831,12/30/20,20035614,L,3,A23305,27.05,26.35,4.06,15.3,6.99,6.99,,,
A23306,11384407750834657,12/30/20,20005469,Q,3,A23306,21.18,12.92,3.18,3.36,8.98,6.38,,,
A23307,11104606880744260,12/30/20,20035617,L,1,A23307,13.13,13.15,1.97,5.43,5.75,5.75,,,
A23308,11366849693464215,12/30/20,20035616,L,1,A23308,17.98,19.59,2.7,9.9,6.99,6.99,,,
A23309,11324680428365012,12/30/20,20005469,Q,1,A23309,33.94,28.56,5.09,17.09,8.3,6.38,,,
A23310,11237177563989800,12/30/20,20005470,O,1,A23310,14.37,17.27,2.16,6.13,8.98,8.98,,,
A23311,11182073560706631,12/30/20,20005469,Q,2,A23311,23.06,68.36,1.84,57.54,8.98,8.98,,,
A23312,11120681155473862,12/30/20,20035618,L,6,A23312,32.11,30.51,3.85,17.16,9.5,9.5,,,
A23313,11487920162325019,12/30/20,20035619,L,12,A23313,43.94,43.78,6.59,27.2,9.99,9.99,,,
A23314,11299781727451405,12/30/20,4809-11-,G,1,A23314,53.29,58.83,4.26,39.58,14.99,14.99,,,
A23315,11294698656231431,12/30/20,20035621,L,2,A23315,22.47,23.66,3.37,9.3,10.99,10.99,,,
A23316,11207247231924238,12/30/20,20035620,L,1,A23316,30.77,30.87,4.62,19.26,6.99,6.99,,,
A23317,11459435293988238,12/30/20,20035622,L,12,A23317,29.01,27.76,4.35,15.91,7.5,7.5,,,
A23318,11275035131182609,12/30/20,20035623,L,1,A23318,30.77,30.87,4.62,19.26,6.99,6.99,,,
A23319,11345881893517032,12/30/20,20035624,L,1,A23319,35.69,36.1,5.35,26,4.75,4.75,,,
A23320,11336417315617042,12/30/20,20035627,L,1,A23320,10,9.1,0.8,3.55,4.75,4.75,,,
A23321,11247112128105810,12/30/20,20035626,J,10,A23321,28.36,25.14,4.25,12,8.89,8.89,,,
A23322,11145091362391408,12/30/20,20005470,Q,1,A23322,33.94,28.87,5.09,17.09,8.98,6.69,,,
A23323,11228518533594630,12/30/20,20035630,L,1,A23323,11.6,11.6,0.93,3.68,6.99,6.99,,,
A23324,11411204179149058,12/30/20,20035628,L,12,A23324,43.94,43.78,6.59,27.2,9.99,9.99,,,
A23325,11231859463745821,12/30/20,20005470,Q,1,A23325,66.73,58.32,10.01,35.98,11.27,12.33,,,
A23326,11483634174956221,12/30/20,20035629,L,1,A23326,12.55,11.52,1,5.77,4.75,4.75,,,
A23327,11129579791168243,12/30/20,20005471,Q,2,A23327,20.61,40.1,3.09,28.78,8.98,8.23,,,
A23328,11233958314562654,12/30/20,20035634,L,12,A23328,43.94,43.78,6.59,27.2,9.99,9.99,,,
A23329,11299733745225838,12/30/20,20035632,L,1,A23329,30.77,30.87,4.62,19.26,6.99,6.99,,,
A23330,11376137640307428,12/30/20,20035631,L,2,A23330,45.74,42.79,6.86,31.18,4.75,4.75,,,
A23331,11208751187785833,12/30/20,20005472,Q,2,A23331,67.88,52,10.18,34.18,8.98,7.64,,,
A23332,11432423610651464,12/30/20,20035633,L,1,A23332,14.14,13.03,2.12,5.16,5.75,5.75,,,
A23333,11441606072253017,12/30/20,20035637,L,1,A23333,9.02,9.2,0.72,3.73,4.75,4.75,,,
A23334,11443738843359444,12/30/20,20005471,Q,1,A23334,15.24,13.59,2.29,4.92,8.98,6.38,,,
A23335,11352206588835437,12/30/20,20005471,Q,4,A23335,29.99,20.25,4.5,7.52,8.38,8.23,,,
A23336,11159266956621018,12/30/20,20005471,Q,6,A23336,30.89,31.57,4.63,20.1,9.46,6.84,,,
A23337,11461321501513817,12/30/20,20005472,O,1,A23337,18.54,21.19,2.78,9.43,8.98,8.98,,,
A23338,11389026918965043,12/30/20,20035635,L,4,A23338,66.48,62.56,9.97,37.6,14.99,14.99,,,
A23339,11302097023391420,12/30/20,20035638,L,1,A23339,37.57,37.95,5.64,25.32,6.99,6.99,,,
A23340,11145402135471405,12/30/20,20035636,L,8,A23340,82.59,68.26,12.39,51.12,4.75,4.75,,,
A23341,11247395511309054,12/30/20,20035643,J,1,A23341,48.38,48.65,3.87,35.13,9.65,9.65,,,
A23342,11444265015055418,12/30/20,20035642,L,1,A23342,10.76,10.76,1.61,3.4,5.75,5.75,,,
A23343,11125598592089023,12/30/20,20035639,L,1,A23343,34.47,35.16,5.17,23,6.99,6.99,,,
A23344,11300081485182631,12/30/20,20035640,L,12,A23344,67.18,54.41,10.08,32.34,11.99,11.99,,,
A23345,11320944689487433,12/30/20,20005472,Q,1,A23345,33.94,30.14,5.09,17.09,8.51,7.96,,,
A23346,11440438442682657,12/30/20,20035641,L,12,A23346,127.09,107.29,19.06,78.24,9.99,9.99,,,
A23347,11170649728669015,12/30/20,20005473,Q,1,A23347,33.94,28.87,5.09,17.09,8.98,6.69,,,
A23348,11162843430112263,12/30/20,20035644,L,6,A23348,41.48,39.31,6.22,23.1,9.99,9.99,,,
A23349,11442199403108217,12/30/20,20005473,Q,9,A23349,166.77,111.92,25.02,58.86,28.04,28.04,,,
A23350,11240854554585816,12/30/20,20005473,Q,2,A23350,19.8,17.95,1.58,8.28,8.98,8.09,,,
A23351,11327073024444250,12/30/20,20005473,Q,48,A23351,40.62,799.27,6.1,786.24,9.69,6.93,,,
A23352,11145605146273013,12/30/20,20035645,L,3,A23352,56.97,56.85,8.55,41.31,6.99,6.99,,,
A23353,11496135421825013,12/30/20,20005473,Q,4,A23353,8.99,11.58,0.72,4.48,8.98,6.38,,,
A23354,11412215813339432,12/30/20,20005473,Q,12,A23354,22.45,44.89,3.37,32.88,11.27,8.64,,,
A23355,11428128537893844,12/30/20,20005474,Q,2,A23355,14.91,14.59,1.19,5.44,8.98,7.96,,,
A23356,11204644638865016,12/30/20,20005474,O,1,A23356,5.74,11.04,0.86,1.2,8.98,8.98,,,
A23357,11258869393963457,12/30/20,20005474,Q,2,A23357,20.61,38.25,3.09,28.78,7.77,6.38,,,
A23358,11325115226709005,12/30/20,20035646,L,12,A23358,46.54,44.93,6.98,27.96,9.99,9.99,,,
A23359,11214671677400203,12/30/20,20005474,Q,4,A23359,29.82,19.64,2.38,10.88,8.98,6.38,,,
A23360,11464095718457036,12/30/20,20035647,L,6,A23360,27.07,24.62,4.06,13.57,6.99,6.99,,,
A23361,11484847925921013,12/30/20,20005474,Q,1,A23361,33.99,28.94,5.16,17.09,8.98,6.69,,,
A23362,11247684002505835,12/30/20,20005476,Q,1,A23362,33.94,28.87,5.09,17.09,8.98,6.69,,,
A23363,11136506780056254,12/30/20,20035648,L,12,A23363,44.24,43.8,6.64,29.17,7.99,7.99,,,
A23364,11190657363528246,12/30/20,20035650,L,2,A23364,38.39,35.15,5.76,22.4,6.99,6.99,,,
A23365,11111210761481006,12/30/20,20005475,Q,1,A23365,21.08,19.86,3.16,10.32,8.98,6.38,,,
A23366,11384531346813007,12/30/20,20035652,L,12,A23366,56.35,56.35,8.45,38.4,9.5,9.5,,,
A23367,11370179655137032,12/30/20,20035653,L,1,A23367,38.87,39.65,5.83,26.32,7.5,7.5,,,
A23368,11359734972694610,12/30/20,20005474,O,1,A23368,10.29,13.97,1.54,3.45,8.98,8.98,,,
A23369,11188872351141005,12/30/20,20035654,L,6,A23369,27.07,24.62,4.06,13.57,6.99,6.99,,,
A23370,11103806868505036,12/30/20,20005475,Q,2,A23370,20.61,38.25,3.09,28.78,8.98,6.38,,,
A23371,11121151376222601,12/30/20,20035651,L,12,A23371,57.96,44.6,8.7,26.4,9.5,9.5,,,
A23372,11347079400875467,12/30/20,20035649,J,1,A23372,900.6,845.73,54.04,780.11,11.58,11.58,,,
A23373,11141004467839467,12/30/20,20005475,Q,12,A23373,44.01,64.6,6.6,39.12,9.17,18.88,,,
A23374,11309922953194654,12/30/20,20035655,L,12,A23374,24.36,24.85,3.65,14.21,6.99,6.99,,,
A23375,11446963153799449,12/30/20,20035656,L,1,A23375,10,9.1,0.8,3.55,4.75,4.75,,,
A23376,11296766560289024,12/30/20,20035661,A,1,A23376,159.07,161.54,19.73,130.36,8.5,8.5,,,
A23377,11478928287617823,12/30/20,20005477,Q,12,A23377,54.85,77.85,8.23,34.9,8.98,34.72,,,
A23378,11209734901652265,12/30/20,20035657,L,1,A23378,12.86,13.01,1.93,6.33,4.75,4.75,,,
A23379,11326581633696201,12/30/20,20035658,L,2,A23379,27.59,28.15,4.14,18.26,5.75,5.75,,,
A23380,11312012378092240,12/30/20,20035659,L,6,A23380,30.22,30.82,4.53,18.3,7.99,7.99,,,
A23381,11446216342665801,12/30/20,20005476,Q,1,A23381,33.94,28.56,5.09,17.09,8.3,6.38,,,
A23382,11248880851681803,12/30/20,20035660,L,6,A23382,36.8,33.84,5.52,18.33,9.99,9.99,,,
A23383,11434717763702647,12/30/20,20005476,Q,1,A23383,33.94,28.87,5.09,17.09,8.98,6.69,,,
