Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,,,
A5195,11150275541245030,1/7/21,21006084,Q,5,A5195,169.9,126.07,25.5,85.45,8.98,15.12,,,
A5196,11155934650386629,1/7/21,21006084,Q,1,A5196,33.98,29.83,5.1,17.09,8.98,7.64,,,
A5197,11210007405525864,1/7/21,21006083,Q,2,A5197,20.42,17.96,3.06,8.52,8.98,6.38,,,
A5198,11283261679230667,1/7/21,21006084,Q,1,A5198,13.92,10.9,2.09,2.43,8.98,6.38,,,
A5199,11147297790601856,1/7/21,21038877,L,3,A5199,56.97,56.85,8.55,41.31,6.99,6.99,,,
A5200,11193346156231418,1/7/21,21006084,Q,1,A5200,13.59,14.64,2.04,6.22,7.77,6.38,,,
A5201,11194886024449867,1/7/21,21006085,Q,1,A5201,4.54,9.02,0.36,0.7,8.98,7.96,,,
A5202,11165303028869868,1/7/21,21006085,Q,1,A5202,33.98,30.15,5.1,17.09,8.14,7.96,,,
A5203,11362729288257035,1/7/21,21006084,Q,5,A5203,16.93,12.13,2.54,2.85,8.98,6.74,,,
A5204,11242275940953018,1/7/21,21038882,J,1,A5204,68.45,71.03,10.27,51.11,9.65,9.65,,,
A5205,11295481301738620,1/7/21,21038878,L,6,A5205,22.15,22.71,2.66,15.3,4.75,4.75,,,
A5206,11148946537402628,1/7/21,21006084,Q,12,A5206,14.12,53.96,1.13,27.81,9.93,25.02,,,
A5207,11203069847831440,1/7/21,21038879,L,2,A5207,27.16,23.12,4.08,11.54,7.5,7.5,,,
A5208,11151349338556252,1/7/21,21006085,P,1,A5208,9.16,13.73,1.1,3.65,8.98,8.98,,,
A5209,11497014530935448,1/7/21,21038880,L,4,A5209,41.94,44.44,6.29,31.16,6.99,6.99,,,
A5210,11331224445492218,1/7/21,21038881,L,12,A5210,46.54,44.93,6.98,27.96,9.99,9.99,,,
A5211,11275259487065827,1/7/21,21006085,Q,12,A5211,63.28,75.88,9.49,43.44,8.98,22.95,,,
A5212,11382158095141830,1/7/21,21006085,Q,1,A5212,33.98,29.83,5.1,17.09,8.98,7.64,,,
A5213,11241867584902617,1/7/21,21038883,L,1,A5213,8.76,7.97,0.7,2.52,4.75,4.75,,,
A5214,11466998177541062,1/7/21,21006085,Q,2,A5214,76.28,57.42,11.44,39.6,8.14,6.38,,,
A5215,11397639290069028,1/7/21,21006086,Q,1,A5215,16.62,18.73,2.49,9.86,8.98,6.38,,,
A5216,11339337770942633,1/7/21,21038884,H,1,A5216,24.76,27.93,3.71,17.97,4.75,4.75,,,
A5217,11496349351197023,1/7/21,21006086,Q,1,A5217,11.63,48.95,0.93,41.64,8.98,6.38,,,
A5218,11290214471107439,1/7/21,21006086,Q,6,A5218,27.55,22.87,4.13,12.36,8.98,6.38,,,
A5219,11318250537034649,1/7/21,21006086,Q,2,A5219,15.98,14.19,1.28,6.14,8.98,6.77,,,
A5220,11130088524684228,1/7/21,21038885,L,1,A5220,11.98,11.46,1.8,3.91,5.75,5.75,,,
A5221,11190578908505020,1/7/21,21038886,L,1,A5221,14.34,14.19,1.15,6.05,6.99,6.99,,,
A5222,11375686994470647,1/7/21,21006087,Q,1,A5222,33.98,31.61,5.1,17.09,8.98,9.42,,,
A5223,11357482752063413,1/7/21,21038887,H,1,A5223,24.76,27.93,3.71,17.97,4.75,4.75,,,
A5224,11104773909036206,1/7/21,21038888,L,1,A5224,22.2,21.27,3.33,10.95,6.99,6.99,,,
A5225,11182078432327464,1/7/21,21038890,D,1,A5225,40.74,91.83,3.35,29.96,58.52,58.52,,,
A5226,11478166360552232,1/7/21,21006087,Q,1,A5226,33.98,29.83,5.1,17.09,8.98,7.64,,,
A5227,11435650002207429,1/7/21,21006087,Q,1,A5227,33.98,28.88,5.1,17.09,8.98,6.69,,,
A5228,11253091222029016,1/7/21,21038889,L,1,A5228,9.44,9.73,0.76,4.22,4.75,4.75,,,
A5229,11192845790183445,1/7/21,21006087,Q,4,A5229,19.68,17.57,2.95,8.24,8.98,6.38,,,
A5230,11148912854649844,1/7/21,21006087,Q,1,A5230,13.56,19.58,2.03,9.17,8.38,8.38,,,
A5231,11317055756668232,1/7/21,21038891,L,12,A5231,39.66,39.84,5.95,24.39,9.5,9.5,,,
A5232,11229861854381065,1/7/21,21038892,L,2,A5232,27.66,27.24,4.15,18.34,4.75,4.75,,,
A5233,11375154456016233,1/7/21,21038893,L,16,A5233,66.83,65.28,10.02,45.76,9.5,9.5,,,
A5234,11366190567182645,1/7/21,21038895,L,16,A5234,66.83,65.28,10.02,45.76,9.5,9.5,,,
A5235,11182705368373048,1/7/21,21006088,Q,1,A5235,33.98,28.57,5.1,17.09,7.77,6.38,,,
A5236,11310783852785016,1/7/21,21038894,L,6,A5236,37.72,37.79,5.66,23.38,8.75,8.75,,,
A5237,11153000910443401,1/7/21,21006088,Q,1,A5237,33.98,28.57,5.1,17.09,7.77,6.38,,,
A5238,11400309160057045,1/7/21,21006088,Q,2,A5238,16.33,21.25,2.45,12.42,8.38,6.38,,,
A5239,11214472185924210,1/7/21,21038896,J,1,A5239,256.23,260.76,15.37,232.75,12.64,12.64,,,
A5240,11147942294970641,1/7/21,21038897,L,1,A5240,21.9,20.79,3.29,12.75,4.75,4.75,,,
A5241,11395840038662663,1/7/21,21006088,Q,3,A5241,24.43,22.22,3.66,12.18,8.98,6.38,,,
A5242,11180177178874602,1/7/21,21038898,L,1,A5242,21.87,21.31,3.28,11.04,6.99,6.99,,,
A5243,11321506953809821,1/7/21,21038899,L,1,A5243,17.96,17.87,2.69,8.19,6.99,6.99,,,
A5244,11308749638197808,1/7/21,21006089,Q,2,A5244,45.66,33.86,6.84,20.64,8.85,6.38,,,
A5245,11493094940549814,1/7/21,21006089,O,1,A5245,6.01,11.04,0.48,1.58,8.98,8.98,,,
A5246,11152806177969819,1/7/21,21038900,A,1,A5246,40.74,46.83,3.35,27.03,13.5,13.5,,,
A5247,11269967108128221,1/7/21,21038901,L,6,A5247,37.72,37.79,5.66,23.38,8.75,8.75,,,
A5248,11131241322689807,1/7/21,21038902,I,1,A5248,35.82,38.11,5.37,18.99,9.8,11.75,,,
A5249,11273043053789069,1/7/21,21038903,L,1,A5249,12.65,13.98,1.9,6.33,5.75,5.75,,,
A5250,11428324376320269,1/7/21,21038904,J,1,A5250,260.18,264.63,20.81,233.42,10.4,10.4,,,
A5251,11330056120269014,1/7/21,21006090,Q,1,A5251,33.98,29.83,5.1,17.09,8.98,7.64,,,
A5252,11328802874041002,1/7/21,21006090,Q,12,A5252,16.06,25.32,2.41,14.04,9.02,8.87,,,
A5253,11341381676377028,1/7/21,21038905,L,6,A5253,27.73,30.32,4.16,18.66,7.5,7.5,,,
A5254,11248353300289068,1/7/21,21038906,L,1,A5254,24.16,24.88,3.62,14.27,6.99,6.99,,,
A5255,11397075000140231,1/7/21,21038907,L,12,A5255,43.82,40.71,6.57,24.15,9.99,9.99,,,
A5256,11480712641978612,1/7/21,21006090,Q,1,A5256,8.99,9.12,0.72,2.02,8.81,6.38,,,
A5257,11284947498410634,1/7/21,21038908,L,3,A5257,50.42,38.24,6.05,25.2,6.99,6.99,,,
A5258,11285538384181018,1/7/21,21038909,L,1,A5258,19.57,18.97,2.94,9.04,6.99,6.99,,,
A5259,11359689653286610,1/7/21,21006090,Q,1,A5259,33.98,30.46,5.1,17.09,8.98,8.27,,,
A5260,11298805796141057,1/7/21,21006090,Q,1,A5260,33.98,30.15,5.1,17.09,8.38,7.96,,,
A5261,11134224516340241,1/7/21,21006090,Q,1,A5261,33.98,30.42,5.1,17.09,8.38,8.23,,,
A5262,11322328050452236,1/7/21,21038910,L,12,A5262,43.82,40.71,6.57,24.15,9.99,9.99,,,
A5263,11193636731306630,1/7/21,21006091,O,1,A5263,11.75,14.01,1.41,3.62,8.98,8.98,,,
A5264,11403670237181870,1/7/21,21038911,I,1,A5264,32.74,33.68,2.62,17.99,8.92,11.07,,,
A5265,11337381313401043,1/7/21,21038912,L,12,A5265,34.7,34.51,5.21,22.31,6.99,6.99,,,
A5266,11393158036866654,1/7/21,21038913,L,1,A5266,13.58,14.8,2.04,5.77,6.99,6.99,,,
A5267,11448465758073008,1/7/21,21038914,L,8,A5267,32.43,32.6,4.86,18.99,8.75,8.75,,,
A5268,11343014055565851,1/7/21,21006091,Q,1,A5268,12.07,10.38,1.81,2.19,8.14,6.38,,,
A5269,11289494574197027,1/7/21,21006091,Q,1,A5269,78.99,56.04,11.85,35.96,8.98,8.23,,,
A5270,11225023071073812,1/7/21,21038915,L,1,A5270,9.55,9.84,0.76,4.33,4.75,4.75,,,
A5271,11281991631617039,1/7/21,21038916,L,1,A5271,67.27,65.6,10.09,46.01,9.5,9.5,,,
A5272,11436050802099433,1/7/21,21006091,Q,1,A5272,12.42,10.9,1.86,2.66,8.98,6.38,,,
A5273,11371979991345021,1/7/21,21006092,Q,1,A5273,33.98,28.57,5.1,17.09,8.38,6.38,,,
A5274,11434803104640268,1/7/21,21006092,O,1,A5274,12.67,19.76,1.9,8.88,8.98,8.98,,,
A5275,11414904025159441,1/7/21,21006093,Q,3,A5275,170.28,122.11,20.75,94.98,8.98,6.38,,,
A5276,11464113584927430,1/7/21,21006093,Q,5,A5276,16.71,11.9,2.54,2.85,8.98,6.51,,,
A5277,11259203111929008,1/7/21,21006092,Q,1,A5277,6.87,11.79,0.55,3.28,8.98,7.96,,,
A5278,11448210691584258,1/7/21,21038917,L,1,A5278,17.96,17.87,2.69,8.19,6.99,6.99,,,
A5279,11270583449340251,1/7/21,21006092,Q,1,A5279,15.18,14.36,2.28,5.7,7.77,6.38,,,
A5280,11219594534268236,1/7/21,21006092,Q,1,A5280,8.86,13.49,1.33,5.78,8.38,6.38,,,
A5281,11408247942019434,1/7/21,21038918,L,150,A5281,32.27,29.64,4.84,15.3,9.5,9.5,,,
A5282,11245421647090651,1/7/21,21006093,Q,1,A5282,33.98,28.88,5.1,17.09,8.98,6.69,,,
A5283,11119774049081064,1/7/21,3426-11-,G,1,A5283,47.44,49.08,7.12,30.76,11.2,11.2,,,
A5284,11432613823716209,1/7/21,21038922,L,8,A5284,32.43,32.6,4.86,18.99,8.75,8.75,,,
A5285,11356260945699441,1/7/21,21038921,L,1,A5285,24.16,24.88,3.62,14.27,6.99,6.99,,,
A5286,11158151865387455,1/7/21,21006093,Q,5,A5286,16.65,11.86,2.5,2.85,8.98,6.51,,,
A5287,11463449876436268,1/7/21,21006092,Q,24,A5287,25.33,55.28,3.8,16.32,8.98,35.16,,,
A5288,11353351799354645,1/7/21,21038920,I,1,A5288,17.11,17.32,2.05,9.99,3.44,3.28,,,
A5289,11399295849005003,1/7/21,21038923,L,6,A5289,61.01,49.01,9.15,28.87,10.99,10.99,,,
A5290,11239899687831418,1/7/21,21038925,L,1,A5290,34.08,35.1,5.11,23,6.99,6.99,,,
A5291,11257392677419414,1/7/21,21038924,L,3,A5291,17.58,18.34,2.64,7.71,7.99,7.99,,,
A5292,11178779020075443,1/7/21,21038929,A,2,A5292,81.48,77.03,6.52,54.06,13.5,13.5,,,
A5293,11180609476681865,1/7/21,21038926,L,1,A5293,20.76,20.61,3.11,12.75,4.75,4.75,,,
A5294,11193500223113811,1/7/21,21038927,L,1,A5294,20.76,20.61,3.11,12.75,4.75,4.75,,,
A5295,11165354739637044,1/7/21,21006094,Q,1,A5295,6.98,10.44,1.05,3.01,8.98,6.38,,,
A5296,11315562038211403,1/7/21,21038930,J,1,A5296,197.98,202.81,22.84,169.96,10.01,10.01,,,
A5297,11191595139329868,1/7/21,21038928,L,2,A5297,20.35,17.48,3.05,9.68,4.75,4.75,,,
A5298,11391330314617002,1/7/21,21038931,A,1,A5298,138.53,134.53,11.08,112,8.5,8.5,,,
A5299,11463370434703418,1/7/21,21038932,L,24,A5299,27.46,26.92,4.12,13.3,9.5,9.5,,,
A5300,11193020162922607,1/7/21,21038933,L,1,A5300,77.67,79.46,11.65,53.31,14.5,14.5,,,
A5301,11175355166314669,1/7/21,21038934,L,1,A5301,34.08,35.1,5.11,23,6.99,6.99,,,
A5302,11253781435062666,1/7/21,21006094,O,1,A5302,14.52,14.46,2.21,3.27,8.98,8.98,,,
A5303,11127159764300201,1/7/21,21006095,Q,1,A5303,33.98,29.83,5.1,17.09,8.98,7.64,,,
A5304,11454552363152210,1/7/21,21006095,Q,1,A5304,15.18,14.36,2.28,5.7,8.38,6.38,,,
A5305,11449191259721817,1/7/21,21006095,Q,1,A5305,13.94,12.53,2.09,4.06,8.98,6.38,,,
A5306,11458628191486622,1/7/21,21038935,L,1,A5306,9.6,8.37,0.77,1.85,5.75,5.75,,,
A5307,11103346321594607,1/7/21,21038937,L,6,A5307,33.52,31.19,5.03,16.17,9.99,9.99,,,
A5308,11183802439869023,1/7/21,21039564,L,2,A5308,42.72,38.87,6.4,25.48,6.99,6.99,,,
A5309,11378454951129035,1/7/21,21038936,L,12,A5309,30.09,29.57,4.51,17.56,7.5,7.5,,,
A5310,11259764124372201,1/7/21,21006094,Q,24,A5310,73,47.18,10.96,22.32,8.98,13.9,,,
A5311,11460135534982654,1/7/21,21006096,Q,1,A5311,6.98,10.44,1.05,3.01,8.98,6.38,,,
A5312,11317156273661827,1/7/21,21006096,Q,1,A5312,11.22,16.26,0.9,8.98,8.98,6.38,,,
A5313,11149024217262615,1/7/21,21038938,L,2,A5313,42.6,34.79,6.4,21.4,6.99,6.99,,,
A5314,11482211971860237,1/7/21,21038941,L,1,A5314,34.08,35.1,5.11,23,6.99,6.99,,,
A5315,11422058615612247,1/7/21,21038942,J,1,A5315,232.53,227.5,34.88,179.61,13.01,13.01,,,
A5316,11159075761037821,1/7/21,21006095,Q,1,A5316,9.1,10.36,0.73,3.25,8.98,6.38,,,
A5317,11216067794905010,1/7/21,21038940,L,6,A5317,36.15,34.62,5.42,19.21,9.99,9.99,,,
A5318,11423189126278663,1/7/21,21038939,L,12,A5318,68.98,63.35,10.35,38.01,14.99,14.99,,,
A5319,11460768016644207,1/7/21,21038944,D,1,A5319,40.74,91.74,3.26,29.96,58.52,58.52,,,
A5320,11293414245982658,1/7/21,21038943,J,1,A5320,287.02,295.63,29.96,256.78,8.89,8.89,,,
A5321,11194299114786647,1/7/21,21006096,O,1,A5321,9.4,25.03,0.75,15.3,8.98,8.98,,,
A5322,11262567158698627,1/7/21,21006097,Q,1,A5322,33.98,28.88,5.1,17.09,8.98,6.69,,,
A5323,11223330757132200,1/7/21,21006097,Q,6,A5323,29.12,57.89,4.37,6.42,8.98,47.1,,,
A5324,11285522161068210,1/7/21,21038945,L,3,A5324,15.39,14.71,2.31,7.65,4.75,4.75,,,
A5325,11243099283925014,1/7/21,21006104,Q,2,A5325,67.96,52.02,10.2,34.18,8.98,7.64,,,
A5326,11481260932662617,1/7/21,21038946,L,1,A5326,20.52,20.58,3.08,12.75,4.75,4.75,,,
A5327,11332038794373861,1/7/21,21038947,L,48,A5327,125.4,119.64,18.82,81.32,19.5,19.5,,,
A5328,11237155443665044,1/7/21,21038948,L,1,A5328,14.21,14.59,2.13,7.71,4.75,4.75,,,
A5329,11435205207537004,1/7/21,21038949,L,2,A5329,66.42,52.63,9.96,33.92,8.75,8.75,,,
A5330,11162036534821825,1/7/21,21006097,Q,1,A5330,33.98,29.83,5.1,17.09,8.98,7.64,,,
A5331,11200270957913051,1/7/21,21038950,L,6,A5331,51.48,50.36,7.72,34.65,7.99,7.99,,,
A5332,11175450080945011,1/7/21,21006097,P,1,A5332,16.95,19.53,2.54,8.01,8.98,8.98,,,
A5333,11197110781295427,1/7/21,21006145,Q,1,A5333,33.98,29.83,5.1,17.09,8.98,7.64,,,
A5334,11325917394513833,1/7/21,21038952,L,1,A5334,20.52,20.58,3.08,12.75,4.75,4.75,,,
A5335,11233013536809801,1/7/21,21038951,L,6,A5335,24.34,22.28,3.65,11.64,6.99,6.99,,,
A5336,11172363521827433,1/7/21,21038956,L,1,A5336,34.08,35.1,5.11,23,6.99,6.99,,,
A5337,11103256851557810,1/7/21,21006098,Q,1,A5337,11.42,13.85,1.71,4.18,8.38,7.96,,,
A5338,11307525581967452,1/7/21,21038953,I,1,A5338,34.69,36.62,5.2,17.99,9.38,11.43,,,
A5339,11116944083001867,1/7/21,21006097,Q,1,A5339,33.98,29.83,5.1,17.09,8.98,7.64,,,
A5340,11282772458749800,1/7/21,21006097,Q,1,A5340,33.98,29.83,5.1,17.09,8.98,7.64,,,
A5341,11264405675229043,1/7/21,21006098,Q,1,A5341,10.78,11.79,0.86,2.97,8.98,7.96,,,
A5342,11129220108003425,1/7/21,21006099,P,5,A5342,25.29,23.57,3.79,10.8,8.98,8.98,,,
A5343,11304138042914649,1/7/21,21038955,L,1,A5343,20.36,20.55,3.05,12.75,4.75,4.75,,,
A5344,11192428629441823,1/7/21,21006098,Q,1,A5344,33.98,29.83,5.1,17.09,8.98,7.64,,,
A5345,11488380392328234,1/7/21,21038960,L,2,A5345,33.12,30.12,4.96,17.66,7.5,7.5,,,
A5346,11145740503948206,1/7/21,21038957,L,1,A5346,19.39,18.94,2.91,9.04,6.99,6.99,,,
A5347,11123311125539405,1/7/21,21006098,Q,2,A5347,16.53,14.24,2.48,5.38,8.38,6.38,,,
A5348,11465387153374659,1/7/21,21038958,L,1,A5348,34.08,35.1,5.11,23,6.99,6.99,,,
A5349,11221528259565805,1/7/21,21038961,L,1,A5349,20.36,20.55,3.05,12.75,4.75,4.75,,,
A5350,11353148907146627,1/7/21,21006099,Q,1,A5350,33.98,30.15,5.1,17.09,7.77,7.96,,,
A5351,11286702423847435,1/7/21,21038959,L,1,A5351,34.08,35.1,5.11,23,6.99,6.99,,,
A5352,11300899741061825,1/7/21,21038954,D,1,A5352,40.74,91.74,3.26,29.96,58.52,58.52,,,
A5353,11496168136573816,1/7/21,21038962,L,2,A5353,16.6,13.35,1.32,6.28,5.75,5.75,,,
A5354,11165130432629866,1/7/21,21038963,L,2,A5354,21.7,19.54,3.26,8.78,7.5,7.5,,,
A5355,11395146194601050,1/7/21,21038969,J,1,A5355,135.75,132.66,20.36,102.29,10.01,10.01,,,
A5356,11276736990873066,1/7/21,21038964,L,12,A5356,36.33,36.88,5.45,22.68,8.75,8.75,,,
A5357,11495006281854620,1/7/21,21038965,L,32,A5357,178.12,208.12,26.72,81.4,100,100,,,
A5358,11406336244823457,1/7/21,21038966,L,1,A5358,20.28,20.54,3.04,12.75,4.75,4.75,,,
A5359,11498816933017061,1/7/21,21038967,L,1,A5359,20.28,20.54,3.04,12.75,4.75,4.75,,,
A5360,11483361860719469,1/7/21,21038968,L,6,A5360,36.95,29.69,5.54,17.16,6.99,6.99,,,
A5361,11173550271319449,1/7/21,21038973,L,1,A5361,19.39,18.94,2.91,9.04,6.99,6.99,,,
A5362,11406069569953861,1/7/21,21038972,L,6,A5362,40.41,37.46,6.06,21.9,9.5,9.5,,,
A5363,11309284087449023,1/7/21,21038970,J,2,A5363,135.6,80.51,20.34,50.52,9.65,9.65,,,
A5364,11344870224308229,1/7/21,21038974,L,10,A5364,46.27,47.32,6.94,30.88,9.5,9.5,,,
A5365,11331191855337069,1/7/21,21038975,C,1,A5365,52.83,54.41,7.92,34.84,11.65,11.65,,,
A5366,11487018949027421,1/7/21,21006101,Q,2,A5366,27.02,22.7,2.16,13.7,9.46,6.84,,,
A5367,11423613959482600,1/7/21,21038976,L,1,A5367,34.08,35.1,5.11,23,6.99,6.99,,,
A5368,11256613955462628,1/7/21,21038977,L,1,A5368,20.2,20.53,3.03,12.75,4.75,4.75,,,
A5369,11110709944987441,1/7/21,21038971,A,2,A5369,318.14,312.23,40.06,260.72,8.5,8.5,,,
A5370,11358314293041814,1/7/21,21006102,P,1,A5370,19.97,16.8,3,4.82,8.98,8.98,,,
A5371,11423668382074609,1/7/21,21006101,Q,4,A5371,49.78,47.37,7.47,31.24,9.82,8.66,,,
A5372,11106423758977851,1/7/21,21038979,L,1,A5372,21.76,21.41,3.26,13.4,4.75,4.75,,,
A5373,11150311726806652,1/7/21,21038985,D,1,A5373,40.74,91.74,3.26,29.96,58.52,58.52,,,
A5374,11108267943246618,1/7/21,21038980,L,1,A5374,20.12,20.52,3.02,12.75,4.75,4.75,,,
A5375,11321748277826614,1/7/21,21038981,L,1,A5375,14.34,14.19,1.15,6.05,6.99,6.99,,,
A5376,11334816669016226,1/7/21,21006102,Q,1,A5376,14.31,11.64,2.15,1.53,8.38,7.96,,,
A5377,11183860250459468,1/7/21,21038983,L,6,A5377,47.61,46.74,7.14,29.61,9.99,9.99,,,
A5378,11127695792607449,1/7/21,21038982,L,12,A5378,39.66,39.84,5.95,24.39,9.5,9.5,,,
A5379,11496030803602613,1/7/21,21006102,Q,2,A5379,21.98,14.78,3.3,5.1,8.98,6.38,,,
A5380,11484199185644206,1/7/21,21006102,P,1,A5380,13.4,18.88,2.01,7.89,8.98,8.98,,,
A5381,11370987934042624,1/7/21,21038984,L,6,A5381,64.96,59.09,9.74,42.36,6.99,6.99,,,
A5382,11115642977629861,1/7/21,21038986,D,1,A5382,40.74,91.74,3.26,29.96,58.52,58.52,,,
A5383,11378003607524232,1/7/21,21038988,L,1,A5383,19.57,18.97,2.94,9.04,6.99,6.99,,,
A5384,11359454726300202,1/7/21,21038978,L,6,A5384,33.52,31.19,5.03,16.17,9.99,9.99,,,
A5385,11228994505393012,1/7/21,21006103,O,1,A5385,13.33,14.49,1.07,4.44,8.98,8.98,,,
A5386,11424119562875429,1/7/21,21006103,Q,1,A5386,21.68,23.92,3.25,12.71,8.85,7.96,,,
A5387,11499177201178623,1/7/21,21006103,O,1,A5387,18.16,18.72,2.72,7.02,8.98,8.98,,,
A5388,11310423322935459,1/7/21,21006103,O,6,A5388,126,156.57,19.16,108.36,29.05,29.05,,,
A5389,11289633415038644,1/7/21,21038987,J,1,A5389,134.14,132.42,20.12,102.29,10.01,10.01,,,
A5390,11185868450955438,1/7/21,21006103,Q,5,A5390,8.89,32.25,1.33,24.35,8.98,6.57,,,
A5391,11413045083070647,1/7/21,21038989,L,2,A5391,20.54,21.25,3.08,10.18,7.99,7.99,,,
A5392,11348947505114618,1/7/21,21038991,L,6,A5392,35.85,34.19,5.38,19.31,9.5,9.5,,,
A5393,11326516795336268,1/7/21,21038990,L,1,A5393,20.04,20.51,3.01,12.75,4.75,4.75,,,
A5394,11199112755997841,1/7/21,21038993,C,1,A5394,26.8,26.66,4.02,10.22,12.42,12.42,,,
A5395,11127967957052215,1/7/21,21038995,J,1,A5395,256.23,260.76,15.37,232.75,12.64,12.64,,,
A5396,11282832130934607,1/7/21,21038992,L,1,A5396,34.08,35.1,5.11,23,6.99,6.99,,,
A5397,11189653877997844,1/7/21,21006104,Q,1,A5397,37.74,12.63,5.66,0.59,8.98,6.38,,,
A5398,11154748520346638,1/7/21,21038994,L,1,A5398,19.96,20.49,2.99,12.75,4.75,4.75,,,
A5399,11375981241562602,1/7/21,21006104,Q,1,A5399,7.99,10.09,0.64,3.07,8.98,6.38,,,
A5400,11371278677843443,1/7/21,21038998,L,6,A5400,24.12,25.25,3.62,12.88,8.75,8.75,,,
A5401,11235008579980218,1/7/21,21038997,A,1,A5401,138.53,134.53,11.08,112,8.5,8.5,,,
A5402,11241799634992244,1/7/21,21038999,L,2,A5402,68.16,63.72,10.22,46,7.5,7.5,,,
A5403,11449927095613849,1/7/21,21038996,D,1,A5403,23.37,72.65,3.51,10.62,58.52,58.52,,,
A5404,11135350915918610,1/7/21,21006104,Q,1,A5404,78.99,55.92,11.85,35.96,8.98,8.11,,,
A5405,11281953294498664,1/7/21,21039000,L,1,A5405,19.88,20.48,2.98,12.75,4.75,4.75,,,
A5406,11255309390881861,1/7/21,21006105,Q,3,A5406,17.03,21.88,2.55,11.37,8.98,7.96,,,
A5407,11136722962776262,1/7/21,21039009,D,1,A5407,40.74,91.74,3.26,29.96,58.52,58.52,,,
A5408,11117976116781063,1/7/21,21039001,L,4,A5408,91.48,81.83,13.72,62.36,5.75,5.75,,,
A5409,11199026653347425,1/7/21,21039003,L,1,A5409,13.58,14.8,2.04,5.77,6.99,6.99,,,
A5410,11139081088606637,1/7/21,21039002,L,12,A5410,39.66,39.84,5.95,24.39,9.5,9.5,,,
A5411,11374015556353837,1/7/21,21039004,L,1,A5411,26.08,26.51,3.91,17.85,4.75,4.75,,,
A5412,11149685960567433,1/7/21,21006105,Q,1,A5412,7.86,11.08,0.63,4.07,8.38,6.38,,,
A5413,11197999992270625,1/7/21,21006106,Q,1,A5413,10.96,12.26,1.64,4.24,8.14,6.38,,,
A5414,11497226718845803,1/7/21,21039005,L,1,A5414,22.63,23.31,3.39,14.17,5.75,5.75,,,
A5415,11382887036320244,1/7/21,21006106,Q,1,A5415,10.99,10.58,1.65,2.55,8.98,6.38,,,
A5416,11425997387439436,1/7/21,21039006,L,6,A5416,21.53,20.91,3.23,9.69,7.99,7.99,,,
A5417,11336845838905867,1/7/21,21039012,L,2,A5417,59.96,51.76,9,35.26,7.5,7.5,,,
A5418,11378700360354637,1/7/21,21039010,J,1,A5418,363.29,360.68,29.06,322.75,8.87,8.87,,,
A5419,11270483233365853,1/7/21,21039007,L,12,A5419,34.44,32.12,5.17,16.96,9.99,9.99,,,
A5420,11172874929821819,1/7/21,21006106,P,1,A5420,16.98,15,2.55,3.47,8.98,8.98,,,
A5421,11395592485681052,1/7/21,21006106,Q,1,A5421,6.48,10.01,0.52,3.11,8.98,6.38,,,
A5422,11307248201929833,1/7/21,21039008,L,1,A5422,22.85,23.2,3.43,14.02,5.75,5.75,,,
A5423,11112582006596213,1/7/21,21039011,M,12,A5423,34.99,33.72,5.25,21.48,6.99,6.99,,,
A5424,11223197777245007,1/7/21,21006107,Q,1,A5424,8.77,11.77,1.32,2.49,8.98,7.96,,,
A5425,11410301061246607,1/7/21,21039015,L,6,A5425,40.41,37.46,6.06,21.9,9.5,9.5,,,
A5426,11410500329385030,1/7/21,21006108,Q,1,A5426,15.18,14.36,2.28,5.7,8.98,6.38,,,
A5427,11205460166885060,1/7/21,21039013,L,2,A5427,16.93,17.25,2.54,8.96,5.75,5.75,,,
A5428,11375298590474665,1/7/21,21039014,L,12,A5428,46.48,44.5,6.97,26.54,10.99,10.99,,,
A5429,11134291821177049,1/7/21,21039017,L,12,A5429,32.69,33.37,4.9,18.97,9.5,9.5,,,
A5430,11152787780153826,1/7/21,21006107,P,1,A5430,19.59,17.65,2.94,5.73,8.98,8.98,,,
A5431,11209355220425848,1/7/21,21006108,Q,1,A5431,33.98,29.83,5.1,17.09,8.98,7.64,,,
A5432,11455685611970642,1/7/21,21039016,L,5,A5432,45.7,45.5,6.86,31.65,6.99,6.99,,,
A5433,11349585605136264,1/7/21,21006107,P,1,A5433,8.58,12.34,1.46,1.9,8.98,8.98,,,
A5434,11181611198439448,1/7/21,21039019,L,1,A5434,17.19,16.93,2.58,7.36,6.99,6.99,,,
A5435,11358922937453012,1/7/21,21039018,L,1,A5435,13.58,14.8,2.04,5.77,6.99,6.99,,,
A5436,11287515546804227,1/7/21,21039020,L,1,A5436,19.94,19.02,2.99,9.04,6.99,6.99,,,
A5437,11362687062541810,1/7/21,21006109,Q,1,A5437,11.07,11.77,0.89,4.14,8.98,6.74,,,
A5438,11390407064923427,1/7/21,21039041,D,1,A5438,40.74,91.74,3.26,29.96,58.52,58.52,,,
A5439,11163790785601068,1/7/21,21006108,O,1,A5439,8.4,10.89,1.01,0.9,8.98,8.98,,,
A5440,11201000172884230,1/7/21,21039029,L,1,A5440,9.78,9.67,0.78,4.14,4.75,4.75,,,
A5441,11435717893792251,1/7/21,21039021,L,3,A5441,40.72,38.6,6.11,25.5,6.99,6.99,,,
