Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,,,
A249,11110591491572250,11/9/20,20016618,L,6,A249,33.3,33.67,5,21.68,6.99,6.99,,,
A250,11237114888169030,11/17/20,20018533,D,1,A250,15.98,65.52,2.4,4.6,58.52,58.52,,,
A251,11444192420229039,11/21/20,20019801,D,1,A251,15.98,65.52,2.4,4.6,58.52,58.52,,,
A252,11277174544184216,11/16/20,20018190,D,1,A252,15.98,65.52,2.4,4.6,58.52,58.52,,,
A253,11466647949912251,11/17/20,20018449,L,5,A253,29.64,29.09,4.45,17.65,6.99,6.99,,,
A254,11289346356893851,11/15/20,20017792,L,60,A254,98.87,93.38,14.83,64.05,14.5,14.5,,,
A255,11204594226786627,11/29/20,20023554,L,4,A255,68.92,56.05,10.34,39.96,5.75,5.75,,,
A256,11174876557097021,11/19/20,20019287,L,6,A256,34.37,34.39,5.16,21.24,7.99,7.99,,,
A257,11180945437892256,11/16/20,20018329,L,6,A257,34.37,34.39,5.16,21.24,7.99,7.99,,,
A258,11278303564298657,11/22/20,20020513,L,60,A258,98.87,93.38,14.83,64.05,14.5,14.5,,,
A259,11486524677393023,11/2/20,20014277,L,12,A259,28.1,24.64,4.22,13.43,6.99,6.99,,,
A260,11136179822661852,11/18/20,20018914,D,2,A260,31.96,72.52,4.8,9.2,58.52,58.52,,,
A261,11465330100293847,11/17/20,20018724,D,2,A261,29.82,50.59333,2.38,9.2,39.01333,39.01333,,,
A262,11125225167597045,11/2/20,20014357,L,12,A262,25.46,24.24,3.82,13.43,6.99,6.99,,,
A263,11362209456432209,11/19/20,20019215,L,60,A263,98.87,93.38,14.83,64.05,14.5,14.5,,,
A264,11371372562342615,11/15/20,20017781,L,5,A264,29.64,29.09,4.45,17.65,6.99,6.99,,,
A265,11158701364166632,11/29/20,20023619,L,1,A265,50.75,48.03,7.61,35.67,4.75,4.75,,,
A266,11498989223794616,11/22/20,20020421,L,12,A266,22.15,22.48,3.32,12.17,6.99,6.99,,,
A267,11228960331229831,11/17/20,20018513,D,1,A267,15.98,65.52,2.4,4.6,58.52,58.52,,,
A268,11134737708100231,11/23/20,20020990,L,2,A268,94.32,74.62,14.14,52.98,7.5,7.5,,,
A269,11368327415351419,11/20/20,20019447,L,12,A269,24.75,24.13,3.71,13.43,6.99,6.99,,,
A270,11247705347258661,11/27/20,20022796,L,6,A270,34.15,32.27,4.1,21.18,6.99,6.99,,,
A271,11428281017084235,11/30/20,20023948,L,1,A271,51.16,48.09,7.67,35.67,4.75,4.75,,,
A272,11383297986384227,11/30/20,20024486,L,5,A272,29.91,29.13,4.49,17.65,6.99,6.99,,,
A273,11449546289020267,11/21/20,20019958,L,6,A273,32.14,32.03,3.86,21.18,6.99,6.99,,,
A274,11360206455861054,11/25/20,20021697,L,6,A274,32.17,32.03,3.86,21.18,6.99,6.99,,,
A275,11445900691525800,11/22/20,20020602,L,12,A275,22.15,22.48,3.32,12.17,6.99,6.99,,,
A276,11132531046357816,11/29/20,20023700,L,1,A276,50.44,47.99,7.57,35.67,4.75,4.75,,,
A277,11404899694709851,11/27/20,20022846,L,3,A277,51.81,43.49,7.77,29.97,5.75,5.75,,,
A278,11337971710958636,11/9/20,20016667,L,6,A278,35.13,32.39,4.22,21.18,6.99,6.99,,,
A279,11268078887241815,11/7/20,20015736,L,6,A279,16.31,21.62,2.45,12.18,6.99,6.99,,,
A280,11418821379403404,11/14/20,20017398,L,12,A280,24,22.76,3.6,12.17,6.99,6.99,,,
A281,11365968448401022,11/30/20,20024043,L,12,A281,24.85,24.15,3.73,13.43,6.99,6.99,,,
A282,11468279163091460,11/17/20,20018637,L,1,A282,50.11,47.94,7.52,35.67,4.75,4.75,,,
A283,11112079173777040,11/21/20,20020172,L,12,A283,22.15,22.48,3.32,12.17,6.99,6.99,,,
A284,11312804007643405,11/17/20,20018385,L,1,A284,50.11,47.94,7.52,35.67,4.75,4.75,,,
A285,11390135414121000,11/6/20,20015576,L,6,A285,16.31,21.62,2.45,12.18,6.99,6.99,,,
A286,11371846229593859,11/9/20,20016665,L,1,A286,47.96,47.61,7.19,35.67,4.75,4.75,,,
A287,11224590719904203,11/27/20,20022598,L,12,A287,22.15,22.48,3.32,12.17,6.99,6.99,,,
A288,11170273138482654,11/5/20,20015147,L,1,A288,47.65,47.57,7.15,35.67,4.75,4.75,,,
A289,11193346378644213,11/21/20,20020644,L,12,A289,22.15,22.48,3.32,12.17,6.99,6.99,,,
A290,11220060359645014,11/22/20,20020514,L,12,A290,22.15,22.48,3.32,12.17,6.99,6.99,,,
A291,11207228471826618,11/7/20,20015740,L,24,A291,120.6,113.05,18.1,84.96,9.99,9.99,,,
A292,11428000287192224,11/30/20,20024303,L,2,A292,20.68,21.09,3.1,12.24,5.75,5.75,,,
A293,11116949022541849,11/13/20,20017255,D,1,A293,15.98,65,2.4,4.6,58,58,,,
A294,11348962975663420,11/16/20,20018184,L,2,A294,19.86,15.65,1.58,7.08,6.99,6.99,,,
A295,11257338224338669,11/26/20,20021929,L,12,A295,39.91,38.43,5.99,22.94,9.5,9.5,,,
A296,11237244653418638,11/14/20,20017405,L,12,A296,24,22.76,3.6,12.17,6.99,6.99,,,
A297,11393301020724205,11/7/20,20015825,L,16,A297,13.58,27.26,1.09,18.67,7.5,7.5,,,
A298,11439633347988212,11/7/20,20015961,L,32,A298,27.16,48.27,2.18,37.34,8.75,8.75,,,
A299,11354831793595450,11/28/20,20023430,H,5,A299,44.4,28.86,6.66,14.95,5.75,5.75,,,
A300,11441292931645822,11/1/20,20001608,Q,1,A300,12.22,13.7,1.83,2.89,8.98,8.98,,,
A301,11314002530515415,11/1/20,20001607,N,1,A301,16.92,5.15,2.54,2.61,0,0,,,
A302,11116159293775426,11/2/20,20014281,L,12,A302,28.1,24.64,4.22,13.43,6.99,6.99,,,
A303,11437127500056266,11/2/20,20014333,L,12,A303,27.28,24.51,4.09,13.43,6.99,6.99,,,
A304,11286041077692251,11/2/20,20014312,L,12,A304,27.72,24.58,4.16,13.43,6.99,6.99,,,
A305,11344744995149850,11/2/20,20014319,L,12,A305,25.46,24.24,3.82,13.43,6.99,6.99,,,
A306,11498704269223436,11/2/20,20001615,Q,12,A306,30.84,70.69,4.63,53.64,16.74,12.42,,,
A307,11380607847668217,11/2/20,20001623,Q,6,A307,20.44,35.67,3.07,7.02,25.58,25.58,,,
A308,11372542869612231,11/16/20,20018341,L,5,A308,29.64,29.09,4.45,17.65,6.99,6.99,,,
A309,11458403512415411,11/14/20,20017445,D,1,A309,15.98,65.52,2.4,4.6,58.52,58.52,,,
A310,11383632485934613,11/25/20,20021789,L,8,A310,141.88,108.19,21.28,79.92,6.99,6.99,,,
A311,11136974540394610,11/22/20,20020463,D,1,A311,28.38,78.82,4.26,16.04,58.52,58.52,,,
A312,11134406012978643,11/27/20,20022497,L,3,A312,22.28,20.78,3.34,9.45,7.99,7.99,,,
A313,11445878634056207,11/23/20,20020757,I,1,A313,31.64,31.85,4.75,19.49,5.88,5.61,,,
A314,11351532740300263,11/2/20,20014329,L,12,A314,22.53,22.56,3.38,13.43,5.75,5.75,,,
A315,11238407220117837,11/27/20,20022501,L,1,A315,51.06,48.08,7.66,35.67,4.75,4.75,,,
A316,11419869289265003,11/7/20,20015988,L,16,A316,13.59,27.26,1.09,18.67,7.5,7.5,,,
A317,11151070830453062,11/21/20,20020181,L,12,A317,22.15,22.48,3.32,12.17,6.99,6.99,,,
A318,11386072665906641,11/30/20,20024509,L,1,A318,12.77,10.75,1.92,4.08,4.75,4.75,,,
A319,11300335517598626,11/29/20,20023566,L,2,A319,92.62,74.38,13.9,52.98,7.5,7.5,,,
A320,11138013974444260,11/28/20,20023353,L,6,A320,34.54,32.31,4.14,21.18,6.99,6.99,,,
A321,11179011923971427,11/23/20,20021059,L,1,A321,50.4,47.98,7.56,35.67,4.75,4.75,,,
A322,11212672565454600,11/24/20,20021246,L,5,A322,29.64,29.09,4.45,17.65,6.99,6.99,,,
A323,11194815378158650,11/25/20,20022161,L,12,A323,22.15,19.16,0,12.17,6.99,6.99,,,
A324,11243713136845051,11/6/20,20015390,L,2,A324,95.3,91.39,14.3,71.34,5.75,5.75,,,
A325,11348529454180229,11/21/20,20020069,L,60,A325,98.87,93.38,14.83,64.05,14.5,14.5,,,
A326,11260117536739466,11/17/20,20018387,L,12,A326,60.3,61.03,9.05,42.48,9.5,9.5,,,
A327,11191155982460218,11/14/20,20017463,L,12,A327,60.3,61.03,9.05,42.48,9.5,9.5,,,
A328,11411262234445852,11/17/20,20018633,L,12,A328,24.67,24.12,3.7,13.43,6.99,6.99,,,
A329,11244441247010663,11/22/20,20020498,L,12,A329,22.15,22.48,3.32,12.17,6.99,6.99,,,
A330,11486295221697830,11/30/20,20023998,L,1,A330,19.85,17.68,2.98,9.95,4.75,4.75,,,
A331,11429834626873046,11/22/20,20020585,L,12,A331,22.15,22.48,3.32,12.17,6.99,6.99,,,
A332,11392762684077034,11/18/20,20018945,L,5,A332,29.64,29.09,4.45,17.65,6.99,6.99,,,
A333,11279544985180203,11/21/20,20019793,L,3,A333,52.44,43.58,7.86,29.97,5.75,5.75,,,
A334,11258799650929840,11/27/20,20022628,L,12,A334,39.24,38.44,5.89,23.05,9.5,9.5,,,
A335,11179006023605023,11/19/20,20019348,L,60,A335,98.87,93.38,14.83,64.05,14.5,14.5,,,
A336,11282223021965821,11/2/20,20001624,Q,6,A336,25.69,34.96,3.85,13.98,17.13,17.13,,,
A337,11342939845705864,11/20/20,20019736,L,12,A337,49.89,47.36,7.48,29.89,9.99,9.99,,,
A338,11322369781384240,11/24/20,20021486,L,60,A338,98.87,93.38,14.83,64.05,14.5,14.5,,,
A339,11353306797397021,11/8/20,20016062,L,16,A339,13.59,27.26,1.09,18.67,7.5,7.5,,,
A340,11111715497963427,11/2/20,20014413,L,12,A340,25.76,24.28,3.86,13.43,6.99,6.99,,,
A341,11136022063278641,11/24/20,20021519,L,60,A341,98.87,93.38,14.83,64.05,14.5,14.5,,,
A342,11476591740038654,11/2/20,20014403,L,12,A342,25.85,24.3,3.88,13.43,6.99,6.99,,,
A343,11451296010476208,11/8/20,20016309,L,1,A343,14.27,8.44,1.14,2.55,4.75,4.75,,,
A344,11330222691537046,11/2/20,20001616,Q,1,A344,19.56,19.48,2.93,8.9,11.34,7.65,,,
A345,11146838472111465,11/28/20,20023104,L,2,A345,39.7,31.61,5.96,19.9,5.75,5.75,,,
A346,11190585674903454,11/1/20,20001607,N,1,A346,39.57,18.45,5.94,12.51,0,0,,,
A347,11450440145969069,11/19/20,20019127,L,6,A347,23.61,23.96,3.54,10.92,9.5,9.5,,,
A348,11314920576718604,11/1/20,20001607,N,1,A348,24.65,17.1,3.7,13.4,0,0,,,
A349,11232678757640236,11/26/20,20021958,L,2,A349,15.93,16.32,1.91,8.66,5.75,5.75,,,
A350,11282151645440264,11/30/20,20024232,L,12,A350,39.24,38.44,5.89,23.05,9.5,9.5,,,
A351,11226384287878605,11/20/20,20019535,L,2,A351,23.86,19.73,3.58,9.16,6.99,6.99,,,
A352,11384851817911415,11/3/20,20014611,L,12,A352,31.37,25.13,4.71,13.43,6.99,6.99,,,
A353,11490148321187449,11/1/20,20001607,Q,12,A353,33.03,27.47,4.95,11.16,12.01,11.36,,,
A354,11124860837996206,11/17/20,20018705,L,4,A354,31.72,28.11,3.8,17.32,6.99,6.99,,,
A355,11213821591329835,11/1/20,20001607,Q,2,A355,47.44,28.38,7.12,12.28,8.98,8.98,,,
A356,11281588763745043,11/16/20,20018087,L,2,A356,15.93,16.32,1.91,8.66,5.75,5.75,,,
A357,11159212572166642,11/4/20,20014860,L,1,A357,14.27,8.44,1.14,2.55,4.75,4.75,,,
A358,11200790080709878,11/26/20,20021875,L,3,A358,15.41,15.71,2.31,7.65,5.75,5.75,,,
A359,11202148393375445,11/20/20,20019664,L,3,A359,51.21,43.4,7.68,29.97,5.75,5.75,,,
A360,11332806792954645,11/3/20,20014532,L,3,A360,45.86,45.25,6.88,31.38,6.99,6.99,,,
A361,11189010657185866,11/2/20,20001641,Q,6,A361,19.77,17.71,2.97,5.76,8.98,8.98,,,
A362,11184676021677834,11/5/20,20015033,L,2,A362,15.79,16.3,1.89,8.66,5.75,5.75,,,
A363,11468103662356229,11/5/20,20015143,L,1,A363,14.27,8.44,1.14,2.55,4.75,4.75,,,
A364,11408711833857027,11/26/20,20022441,L,1,A364,17.05,17.3,2.56,9.99,4.75,4.75,,,
A365,11441660181769026,11/9/20,20016565,L,1,A365,14.27,8.44,1.14,2.55,4.75,4.75,,,
A366,11218425151349815,11/2/20,20001640,Q,3,A366,21.14,16.77,3.17,4.62,8.98,8.98,,,
A367,11187543818849046,11/26/20,20021864,L,1,A367,10.1,8.11,0.81,2.55,4.75,4.75,,,
A368,11250725381915461,11/2/20,20014429,L,1,A368,19.03,12.67,2.85,5.07,4.75,4.75,,,
A369,11262049134369066,11/9/20,20016403,L,6,A369,38.94,37.64,4.67,25.98,6.99,6.99,,,
A370,11234168028680257,11/27/20,20022518,L,2,A370,21.03,21.35,3.15,10.7,7.5,7.5,,,
A371,11159770966285862,11/23/20,20020929,L,12,A371,24.75,24.13,3.71,13.43,6.99,6.99,,,
A372,11107230392246651,11/2/20,20014449,L,12,A372,28.94,24.76,4.34,13.43,6.99,6.99,,,
A373,11402821323313008,11/26/20,20021941,L,2,A373,20.2,11.47,1.62,5.1,4.75,4.75,,,
A374,11273906998433803,11/23/20,20021007,L,1,A374,17.47,17.32,2.62,9.95,4.75,4.75,,,
A375,11458876210701067,11/30/20,20024337,L,1,A375,9.12,9.07,0.73,3.59,4.75,4.75,,,
A376,11267804386171440,11/2/20,20001621,Q,6,A376,24.77,38.25,3.72,13.98,20.55,20.55,,,
A377,11330454327141025,11/8/20,20016262,L,12,A377,13.67,35.53,1.09,26.45,7.99,7.99,,,
A378,11263124687157066,11/2/20,20014418,L,1,A378,19.03,12.67,2.85,5.07,4.75,4.75,,,
A379,11303406330865042,11/7/20,20015898,L,12,A379,13.67,35.53,1.09,26.45,7.99,7.99,,,
A380,11372733235553836,11/30/20,20024301,L,12,A380,48.77,47.2,7.32,29.89,9.99,9.99,,,
A381,11457015045417032,11/7/20,20015737,L,12,A381,14.8,35.62,1.18,26.45,7.99,7.99,,,
A382,11351225398221823,11/27/20,20022623,L,1,A382,19.85,17.68,2.98,9.95,4.75,4.75,,,
A383,11360874715816231,11/3/20,20014648,L,12,A383,40.47,40.51,6.07,26.45,7.99,7.99,,,
A384,11252170029090638,11/20/20,20019764,L,12,A384,50.89,47.51,7.63,29.89,9.99,9.99,,,
A385,11159970072845869,11/15/20,20017736,L,12,A385,49.6,47.32,7.44,29.89,9.99,9.99,,,
A386,11134209849440257,11/3/20,20014720,L,12,A386,47.53,47.01,7.13,29.89,9.99,9.99,,,
A387,11122033836629058,11/22/20,20020353,L,1,A387,17.27,17.33,2.59,9.99,4.75,4.75,,,
A388,11276792322840238,11/2/20,20001634,Q,6,A388,23.47,20.95,3.52,7.02,10.41,10.41,,,
A389,11246233706173007,11/3/20,20001641,Q,3,A389,100.47,59.56,15.06,32.58,11.92,11.92,,,
A390,11295534084166660,11/2/20,20001624,Q,3,A390,14.11,16.56,2.12,5.46,8.98,8.98,,,
A391,11401012150649836,11/30/20,20024510,L,1,A391,12.8,8.32,1.02,2.55,4.75,4.75,,,
A392,11267858183777868,11/2/20,20001623,N,1,A392,34.53,17.59,5.18,12.41,0,0,,,
A393,11215264956619431,11/3/20,20001642,Q,3,A393,21.17,16.78,3.18,4.62,8.98,8.98,,,
A394,11180690133806660,11/24/20,20021191,L,2,A394,10.53,10.69,0.84,5.1,4.75,4.75,,,
A395,11309327008677821,11/3/20,20001667,Q,6,A395,17.08,97.62,2.56,84.12,11.58,10.94,,,
A396,11241322929533837,11/7/20,20015875,L,16,A396,13.58,27.26,1.09,18.67,7.5,7.5,,,
A397,11240820906429806,11/14/20,20017385,D,1,A397,15.98,65.55,2.43,4.6,58.52,58.52,,,
A398,11216669041612253,11/17/20,20018618,L,6,A398,38.52,36.99,5.78,23.71,7.5,7.5,,,
A399,11277989983726655,11/22/20,20020470,L,60,A399,98.87,93.38,14.83,64.05,14.5,14.5,,,
A400,11403026102656208,11/17/20,20018488,L,6,A400,34.37,34.39,5.16,21.24,7.99,7.99,,,
A401,11105148131510615,11/7/20,20015788,L,16,A401,12.07,27.14,0.97,18.67,7.5,7.5,,,
A402,11387522762662639,11/26/20,20022028,L,2,A402,34.94,30.89,5.24,19.9,5.75,5.75,,,
A403,11173582396493856,11/25/20,20021694,L,6,A403,24.95,25.32,3.74,14.59,6.99,6.99,,,
A404,11402552225105043,11/17/20,20018749,L,12,A404,43.96,39.18,6.59,25.09,7.5,7.5,,,
A405,11471036887501059,11/20/20,20019510,L,1,A405,18.73,14.5075,2.81,9.95,1.7475,1.7475,,,
A406,11400816621109847,11/10/20,20016730,L,12,A406,42.73,39,6.41,25.09,7.5,7.5,,,
A407,11478287090317032,11/2/20,20001611,Q,1,A407,17.34,17.76,2.6,6.18,8.98,8.98,,,
A408,11271434479562620,11/7/20,20015851,L,12,A408,13.67,35.53,1.09,26.45,7.99,7.99,,,
A409,11177536878937064,11/25/20,20022296,L,2,A409,16.05,14.13,0,7.14,6.99,6.99,,,
A410,11457766930467403,11/4/20,20001699,Q,2,A410,12.58,34.12,1.01,23.18,8.98,9.93,,,
A411,11265488733626654,11/21/20,20019952,L,3,A411,15.41,15.71,2.31,7.65,5.75,5.75,,,
A412,11313211909401062,11/2/20,20001615,Q,1,A412,23.72,18.68,3.56,6.14,8.98,8.98,,,
A413,11450357673364267,11/2/20,20001633,Q,1,A413,23.72,16.51,3.56,6.14,8.98,6.81,,,
A414,11368567618643426,11/10/20,20016778,L,12,A414,25.96,24.31,3.89,13.43,6.99,6.99,,,
A415,11454581392403466,11/7/20,20015876,L,16,A415,13.58,27.26,1.09,18.67,7.5,7.5,,,
A416,11269205405569816,11/7/20,20015989,L,16,A416,13.59,27.26,1.09,18.67,7.5,7.5,,,
A417,11277496153514665,11/3/20,20001677,Q,4,A417,19.19,16.75,2.88,7.52,8.38,6.35,,,
A418,11260224459656244,11/8/20,20016365,L,6,A418,38.51,36.99,5.78,23.71,7.5,7.5,,,
A419,11421775271755430,11/30/20,20023994,L,2,A419,16.6,16.4,1.99,8.66,5.75,5.75,,,
A420,11230126054490666,11/27/20,20022635,L,12,A420,39.9,38.43,5.99,22.94,9.5,9.5,,,
A421,11138142436425865,11/28/20,20023191,L,1,A421,12.8,8.32,1.02,2.55,4.75,4.75,,,
A422,11123624794854663,11/16/20,20017984,L,6,A422,37.28,37.84,5.59,22.75,9.5,9.5,,,
A423,11243555635658666,11/30/20,20024317,L,6,A423,38.25,36.95,5.74,23.71,7.5,7.5,,,
A424,11493081781957051,11/7/20,20016002,L,12,A424,13.67,35.53,1.09,26.45,7.99,7.99,,,
A425,11147759863805854,11/3/20,20001648,Q,1,A425,17.54,18.09,2.63,5.73,9.73,9.73,,,
A426,11218460957323417,11/16/20,20018068,L,6,A426,38.51,36.99,5.78,23.71,7.5,7.5,,,
A427,11481900200769865,11/21/20,20019846,L,60,A427,98.87,93.38,14.83,64.05,14.5,14.5,,,
A428,11201065314614674,11/2/20,20001625,Q,1,A428,104.58,74.35,15.37,50,8.98,8.98,,,
A429,11240825599655434,11/24/20,20021373,D,2,A429,31.96,72.52,4.8,9.2,58.52,58.52,,,
A430,11275930761737037,11/16/20,20018166,L,2,A430,15.93,16.32,1.91,8.66,5.75,5.75,,,
A431,11215762689441869,11/13/20,20002066,Q,3,A431,17.5,18.72,2.63,6.18,8.38,9.91,,,
A432,11112746524013807,11/6/20,20015425,L,2,A432,17.06,16.46,2.05,8.66,5.75,5.75,,,
A433,11334871538290638,11/6/20,20015481,L,6,A433,38.94,37.64,4.67,25.98,6.99,6.99,,,
A434,11485766137048222,11/4/20,20001684,Q,1,A434,15.39,14.09,2.31,5.43,8.98,6.35,,,
A435,11201452566187413,11/23/20,20021128,L,12,A435,39.9,38.43,5.99,22.94,9.5,9.5,,,
A436,11353219043098663,11/3/20,20001652,N,1,A436,50.9,31.33,7.64,23.69,0,0,,,
A437,11481921403942602,11/29/20,20023816,L,12,A437,24.85,24.15,3.73,13.43,6.99,6.99,,,
A438,11116525072056251,11/3/20,20001678,Q,1,A438,11.1,11.56,1.67,1.96,8.98,7.93,,,
A439,11407037730672253,11/4/20,20014791,L,12,A439,31.37,25.13,4.71,13.43,6.99,6.99,,,
A440,11303565082497041,11/3/20,20001667,Q,1,A440,9.33,9.71,1.4,1.96,8.98,6.35,,,
A441,11259031278262611,11/3/20,20014630,L,1,A441,14.27,8.44,1.14,2.55,4.75,4.75,,,
A442,11372316759213049,11/20/20,20019710,L,6,A442,24.95,25.32,3.74,14.59,6.99,6.99,,,
A443,11121192554501830,11/9/20,20016582,L,2,A443,28.54,12.13,2.28,5.1,4.75,4.75,,,
A444,11266565076333049,11/8/20,20016320,L,12,A444,13.67,35.53,1.09,26.45,7.99,7.99,,,
A445,11316834789275466,11/3/20,20001658,Q,1,A445,24.33,20.32,3.65,10.32,8.98,6.35,,,
A446,11192925763157047,11/2/20,20001638,Q,2,A446,15.19,20.7,2.28,9.44,8.98,8.98,,,
A447,11253516390881042,11/8/20,20016166,L,16,A447,13.59,27.26,1.09,18.67,7.5,7.5,,,
A448,11296138179752229,11/2/20,20001631,N,4,A448,41.6,18.75,4.99,13.76,0,0,,,
A449,11305938251757805,11/3/20,20001651,Q,1,A449,17.92,15.22,2.69,6.18,7.77,6.35,,,
A450,11217827185293058,11/3/20,20001656,N,1,A450,27.67,15.06,4.2,10.86,0,0,,,
A451,11499211704788223,11/10/20,20016910,L,12,A451,40.47,40.51,6.07,26.45,7.99,7.99,,,
A452,11224746028367435,11/15/20,20017837,L,6,A452,38.51,36.99,5.78,23.71,7.5,7.5,,,
A453,11264040794373840,11/16/20,20018353,L,6,A453,38.52,36.99,5.78,23.71,7.5,7.5,,,
A454,11210032001198603,11/16/20,20018180,L,60,A454,98.87,93.38,14.83,64.05,14.5,14.5,,,
A455,11360405666064219,11/14/20,20002077,Q,3,A455,17.35,22.06,2.6,6.18,8.38,13.28,,,
A456,11210560926304205,11/5/20,20015308,L,6,A456,56.1,56.95,8.42,39.78,8.75,8.75,,,
A457,11325535162086609,11/15/20,20017904,L,24,A457,72.7,67.81,10.9,46.92,9.99,9.99,,,
A458,11472085942154621,11/5/20,20015201,L,1,A458,14.27,8.44,1.14,2.55,4.75,4.75,,,
A459,11330254277009841,11/24/20,20021197,L,6,A459,26.92,27.33,4.04,15.3,7.99,7.99,,,
A460,11310540998867429,11/2/20,20001629,Q,1,A460,12.16,13.77,1.82,3.81,8.14,8.14,,,
A461,11233167685265817,11/28/20,20023124,L,5,A461,22.21,21.36,2.67,11.7,6.99,6.99,,,
A462,11384275668090603,11/20/20,20019574,L,60,A462,98.87,93.38,14.83,64.05,14.5,14.5,,,
A463,11338263116520240,11/9/20,20016445,L,12,A463,13.67,35.53,1.09,26.45,7.99,7.99,,,
A464,11263015122862610,11/2/20,20001623,Q,1,A464,13.85,13.23,2.08,2.14,9.01,9.01,,,
A465,11323664803629810,11/5/20,20001716,Q,1,A465,27.72,22.27,4.16,6.76,8.98,11.35,,,
A466,11180192488561060,11/4/20,20001705,N,1,A466,29.67,22.59,4.45,18.14,0,0,,,
A467,11287152796576261,11/3/20,20001661,Q,1,A467,16.97,18.33,2.58,7.82,8.98,7.93,,,
A468,11349102900736203,11/15/20,20017813,D,1,A468,15.98,65.52,2.4,4.6,58.52,58.52,,,
A469,11288912894781059,11/15/20,20017949,L,6,A469,38.51,36.99,5.78,23.71,7.5,7.5,,,
A470,11434169837066617,11/25/20,20021741,L,60,A470,98.87,93.38,14.83,64.05,14.5,14.5,,,
A471,11102595924429025,11/3/20,20014752,L,6,A471,38.49,36.98,5.77,23.71,7.5,7.5,,,
A472,11479430696755454,11/27/20,20022675,L,60,A472,98.87,93.38,14.83,64.05,14.5,14.5,,,
A473,11238468916732200,11/30/20,20024488,L,6,A473,38.13,38.89,5.72,24.42,8.75,8.75,,,
A474,11369553581012211,11/26/20,20021913,L,3,A474,22.78,23.13,3.42,12.21,7.5,7.5,,,
A475,11187725587088252,11/10/20,20016856,L,1,A475,13.97,14.19,2.1,5.1,6.99,6.99,,,
A476,11250502650475461,11/26/20,20022011,L,1,A476,19.26,19.56,2.89,9.17,7.5,7.5,,,
A477,11337594530299410,11/26/20,20021967,L,3,A477,22.78,23.13,3.42,12.21,7.5,7.5,,,
A478,11313178637660200,11/29/20,20023471,L,6,A478,29.68,30.25,4.45,18.3,7.5,7.5,,,
A479,11152547474097810,11/23/20,20020926,L,4,A479,28.05,28.48,4.21,16.28,7.99,7.99,,,
A480,11481030099456216,11/4/20,20014917,L,2,A480,13.71,13.93,2.06,6.12,5.75,5.75,,,
A481,11184859562879408,11/22/20,20020723,L,12,A481,49.89,47.36,7.48,29.89,9.99,9.99,,,
A482,11164084904091460,11/18/20,20018804,L,12,A482,47.71,47.04,7.16,29.89,9.99,9.99,,,
A483,11471709521712220,11/19/20,20019312,L,1,A483,17.48,17.36,2.62,9.99,4.75,4.75,,,
A484,11452891489148219,11/19/20,20019402,L,3,A484,52.44,43.58,7.86,29.97,5.75,5.75,,,
A485,11428337564740236,11/28/20,20023029,L,1,A485,17.27,17.33,2.59,9.99,4.75,4.75,,,
A486,11411132743881849,11/3/20,20001645,Q,2,A486,28.5,22.17,4.28,9.08,8.81,8.81,,,
A487,11304387685417858,11/29/20,20023476,L,1,A487,19.85,17.68,2.98,9.95,4.75,4.75,,,
A488,11101893530130643,11/22/20,20020439,L,1,A488,10.1,8.11,0.81,2.55,4.75,4.75,,,
A489,11218926028745827,11/27/20,20022513,L,1,A489,12.8,8.32,1.02,2.55,4.75,4.75,,,
A490,11408449849081866,11/2/20,20001633,N,1,A490,39.57,18.45,5.94,12.51,0,0,,,
A491,11216694451871440,11/21/20,20020147,L,2,A491,15.87,16.31,1.9,8.66,5.75,5.75,,,
A492,11183976926124221,11/2/20,20014438,L,1,A492,21.26,22.1,3.19,11.41,7.5,7.5,,,
A493,11370198836911409,11/30/20,20024290,L,2,A493,25.6,11.89,2.04,5.1,4.75,4.75,,,
A494,11199137039901052,11/6/20,20015525,L,25,A494,47.03,65.28,7.05,43.73,14.5,14.5,,,
A495,11306437622093003,11/8/20,20016379,L,12,A495,13.67,35.53,1.09,26.45,7.99,7.99,,,
A496,11101769491529827,11/27/20,20022505,L,6,A496,29.89,30.28,4.48,18.3,7.5,7.5,,,
A497,11209826482155404,11/28/20,20023239,L,6,A497,38.25,36.95,5.74,23.71,7.5,7.5,,,
A498,11130677440349049,11/25/20,20022239,L,3,A498,24.96,19.71,0,12.21,7.5,7.5,,,
A499,11235418851423441,11/30/20,20024153,L,3,A499,22.65,23.11,3.4,12.21,7.5,7.5,,,
A500,11463020686278637,11/22/20,20020413,L,1,A500,19.98,19.67,3,9.17,7.5,7.5,,,
A501,11486531270383446,11/27/20,20022699,L,6,A501,29.68,27.5,4.45,18.3,4.75,4.75,,,
A502,11322939317986630,11/24/20,20021215,L,2,A502,38.52,32.87,5.78,18.34,8.75,8.75,,,
A503,11491154207203440,11/27/20,20022807,L,6,A503,44.24,39.72,6.64,23.09,9.99,9.99,,,
A504,11304385031191452,11/25/20,20022304,L,3,A504,22.78,19.71,0,12.21,7.5,7.5,,,
A505,11308612168193861,11/26/20,20021893,L,6,A505,44.23,39.71,6.63,23.09,9.99,9.99,,,
